date,season,location,team1,team2,score1,score2,result,elo_prob1,accuracy
1924-10-19,1924,H,RII,DAY,20,0,1.0,0.6412590217042322,1.0
1924-10-19,1924,H,RAC,KCB,13,3,1.0,0.8230573264159806,1.0
1924-10-19,1924,H,BFF,RCH,26,0,1.0,0.7914934033314801,1.0
1924-10-19,1924,H,GB,MIL,17,0,1.0,0.5971001086860028,1.0
1924-10-26,1924,H,KCB,RII,23,7,1.0,0.2253049691414675,0.0
1924-10-26,1924,H,CIB,RCH,59,0,1.0,0.739809070879,1.0
1924-10-26,1924,H,DAY,COL,6,17,0.0,0.6354757194494224,0.0
1924-10-26,1924,H,ARI,HAM,3,6,0.0,0.7912291806261261,0.0
1924-10-26,1924,H,DUL,KEN,32,0,1.0,0.7941719559430451,1.0
1924-10-26,1924,H,MIL,RAC,0,10,0.0,0.5861313944657339,0.0
1924-10-26,1924,H,CHI,FYJ,33,3,1.0,0.7650161133901674,1.0
1924-10-26,1924,H,GB,MNN,19,0,1.0,0.7527684427052873,1.0
1924-10-26,1924,H,BFF,AKR,17,13,1.0,0.6962213065283833,1.0
1924-11-01,1924,H,FYJ,AKR,23,0,1.0,0.583961112008462,1.0
1924-11-02,1924,H,CHI,RII,3,3,0.5,0.7213490795533423,0.5
1924-11-02,1924,H,GB,RAC,6,3,1.0,0.6316441999231758,1.0
1924-11-02,1924,H,ARI,MIL,8,17,0.0,0.6890992462873946,0.0
1924-11-02,1924,H,BFF,FYJ,0,24,0.0,0.6946350469406571,0.0
1924-11-02,1924,H,MNN,DUL,0,6,0.0,0.5025673598152219,0.0
1924-11-02,1924,H,CIB,DAY,35,0,1.0,0.6356583844182242,1.0
1924-11-02,1924,H,KCB,HAM,0,6,0.0,0.4627585849134019,1.0
1924-11-02,1924,H,COL,AKR,30,0,1.0,0.6743440437243522,1.0
1924-11-08,1924,H,FYJ,KCB,42,7,1.0,0.8249406855945229,1.0
1924-11-09,1924,H,CHI,COL,12,6,1.0,0.7209427645049976,1.0
1924-11-09,1924,H,RAC,RII,3,6,0.0,0.5905579069563336,0.0
1924-11-09,1924,H,MIL,MNN,28,7,1.0,0.7414931113107684,1.0
1924-11-09,1924,H,BFF,KEN,27,0,1.0,0.8456871081303081,1.0
1924-11-09,1924,H,GB,DUL,13,0,1.0,0.7005645778173258,1.0
1924-11-09,1924,H,ARI,DAY,23,0,1.0,0.6964915183488375,1.0
1924-11-09,1924,H,AKR,CIB,7,20,0.0,0.4429951529602916,1.0
1924-11-11,1924,H,KCB,MIL,7,3,1.0,0.2994136866380879,0.0
1924-11-15,1924,H,FYJ,MNN,39,7,1.0,0.7865161042465174,1.0
1924-11-16,1924,H,CHI,RAC,3,3,0.5,0.7381869174113296,0.5
1924-11-16,1924,H,BFF,DAY,14,6,1.0,0.7217850873644253,1.0
1924-11-16,1924,H,CIB,FYJ,7,12,0.0,0.5766077100275296,0.0
1924-11-16,1924,H,MIL,GB,10,17,0.0,0.4623650469203355,1.0
1924-11-16,1924,H,RII,KCB,17,0,1.0,0.8301845673817255,1.0
1924-11-16,1924,H,COL,RCH,16,0,1.0,0.7943666680150312,1.0
1924-11-16,1924,H,ARI,AKR,13,0,1.0,0.7685029181202337,1.0
1924-11-22,1924,H,RCH,BFF,0,16,0.0,0.3104840608601896,1.0
1924-11-22,1924,H,FYJ,MIL,21,6,1.0,0.7115654160383723,1.0
1924-11-23,1924,H,BFF,MIL,0,23,0.0,0.6973718063770181,0.0
1924-11-23,1924,H,CIB,COL,7,0,1.0,0.5957921315885486,1.0
1924-11-23,1924,H,RII,DUL,0,9,0.0,0.692649695544201,0.0
1924-11-23,1924,H,ARI,RAC,10,10,0.5,0.6276480223920455,0.5
1924-11-23,1924,H,CHI,GB,3,0,1.0,0.6047161519298762,1.0
1924-11-27,1924,H,CIB,MIL,53,10,1.0,0.6225825673599272,1.0
1924-11-27,1924,H,FYJ,DAY,32,7,1.0,0.8052731932437662,1.0
1924-11-27,1924,H,ARI,CHI,0,21,0.0,0.4650391408915199,1.0
1924-11-27,1924,H,AKR,BFF,22,0,1.0,0.4212604359234657,0.0
1924-11-27,1924,H,KCB,GB,6,17,0.0,0.2323050635048081,1.0
1924-11-29,1924,H,FYJ,BFF,45,7,1.0,0.7626714485910019,1.0
1924-11-30,1924,H,CHI,MIL,31,14,1.0,0.7965078873204241,1.0
1924-11-30,1924,H,RAC,GB,7,0,1.0,0.4673254584947023,0.0
1925-09-20,1925,H,GB,HAM,14,0,1.0,0.7121652245985265,1.0
1925-09-20,1925,H,RII,CHI,0,0,0.5,0.4519584359691133,0.5
1925-09-26,1925,H,FYJ,BFF,27,7,1.0,0.7359803642131266,1.0
1925-09-27,1925,H,DPN,COL,7,0,1.0,0.3226318669766168,0.0
1925-09-27,1925,H,AKR,CIB,7,0,1.0,0.4524033331387178,0.0
1925-09-27,1925,H,GB,CHI,14,10,1.0,0.5388424620857913,1.0
1925-09-27,1925,H,ARI,HAM,6,10,0.0,0.6678603821524979,0.0
1925-09-27,1925,H,CBD,RCH,14,7,1.0,0.7603390418825577,1.0
1925-09-27,1925,H,PTB,BFF,28,0,1.0,0.6409583613665308,1.0
1925-09-27,1925,H,DUL,KCB,0,3,0.0,0.7555954298938787,0.0
1925-09-27,1925,H,RII,DAY,0,0,0.5,0.7041122908855183,0.5
1925-10-03,1925,H,FYJ,PRV,7,0,1.0,0.7039851502163098,1.0
1925-10-04,1925,H,BFF,RCH,0,0,0.5,0.6748810752258991,0.5
1925-10-04,1925,H,DPN,CHI,0,0,0.5,0.2455768850526436,0.5
1925-10-04,1925,H,CIB,COL,3,0,1.0,0.6577202463271424,1.0
1925-10-04,1925,H,CBD,DAY,14,0,1.0,0.6992188440398929,1.0
1925-10-04,1925,H,AKR,KCB,14,7,1.0,0.6804663233276839,1.0
1925-10-04,1925,H,RII,GB,3,0,1.0,0.4805960793286948,0.0
1925-10-04,1925,H,ARI,MIL,34,0,1.0,0.594636820542016,1.0
1925-10-04,1925,H,PTB,PRV,0,6,0.0,0.6103764116942401,0.0
1925-10-10,1925,H,FYJ,CBD,12,7,1.0,0.6853700197117605,1.0
1925-10-11,1925,H,BFF,AKR,0,0,0.5,0.5084539988892943,0.5
1925-10-11,1925,H,PRV,NYG,14,0,1.0,0.8318771655370386,1.0
1925-10-11,1925,H,GB,MIL,31,0,1.0,0.7409852205384564,1.0
1925-10-11,1925,H,CHI,HAM,28,7,1.0,0.7372758442536734,1.0
1925-10-11,1925,H,DUL,RII,0,12,0.0,0.5387051377948227,0.0
1925-10-11,1925,H,DPN,FYJ,3,0,1.0,0.2354229336074581,0.0
1925-10-11,1925,H,ARI,COL,19,9,1.0,0.6620328241413208,1.0
1925-10-11,1925,H,PTB,CBD,28,0,1.0,0.5368893381273911,1.0
1925-10-11,1925,H,CIB,KCB,16,13,1.0,0.764765594763143,1.0
1925-10-17,1925,H,FYJ,NYG,5,3,1.0,0.8864715283027051,1.0
1925-10-18,1925,H,DPN,DAY,6,0,1.0,0.5168413539853145,1.0
1925-10-18,1925,H,GB,RII,20,0,1.0,0.6441790068683724,1.0
1925-10-18,1925,H,PRV,PTB,0,34,0.0,0.6111277217450769,0.0
1925-10-18,1925,H,ARI,KCB,20,7,1.0,0.7715772263703977,1.0
1925-10-18,1925,H,BFF,COL,17,6,1.0,0.5560458592472229,1.0
1925-10-18,1925,H,CHI,CIB,7,0,1.0,0.6847776127963524,1.0
1925-10-18,1925,H,CBD,AKR,3,20,0.0,0.6086638276958171,0.0
1925-10-18,1925,H,NYG,FYJ,0,14,0.0,0.2089011204765324,1.0
1925-10-24,1925,H,FYJ,DAY,3,0,1.0,0.8219143037605318,1.0
1925-10-25,1925,H,DPN,AKR,0,0,0.5,0.4075977062844017,0.5
1925-10-25,1925,H,GB,RCH,33,13,1.0,0.8536702453656938,1.0
1925-10-25,1925,H,ARI,CHI,9,0,1.0,0.4835784028259385,0.0
1925-10-25,1925,H,RII,KCB,3,3,0.5,0.7849412362396387,0.5
1925-10-31,1925,H,FYJ,COL,19,0,1.0,0.8064367840553183,1.0
1925-11-01,1925,H,BFF,FYJ,3,12,0.0,0.3456674703737093,1.0
1925-11-01,1925,H,PRV,RCH,17,0,1.0,0.744671307792429,1.0
1925-11-01,1925,H,NYG,CIB,19,0,1.0,0.2726033993357956,0.0
1925-11-01,1925,H,PTB,COL,20,0,1.0,0.7700803695516815,1.0
1925-11-01,1925,H,AKR,DAY,17,3,1.0,0.7388405599433371,1.0
1925-11-01,1925,H,ARI,DUL,10,6,1.0,0.7276966995684484,1.0
1925-11-01,1925,H,MIL,GB,0,6,0.0,0.3412398900554864,1.0
1925-11-01,1925,H,CHI,RII,6,0,1.0,0.6847390917284946,1.0
1925-11-01,1925,H,DPN,HAM,26,6,1.0,0.4923919826205403,0.0
1925-11-03,1925,H,NYG,BFF,7,0,1.0,0.4592685060300142,0.0
1925-11-07,1925,H,FYJ,AKR,17,7,1.0,0.7283566445091465,1.0
1925-11-08,1925,H,DPN,MIL,21,0,1.0,0.5835149104566759,1.0
1925-11-08,1925,H,ARI,GB,9,6,1.0,0.5081072671497033,1.0
1925-11-08,1925,H,CHI,FYJ,19,0,1.0,0.5341516427331042,1.0
1925-11-08,1925,H,NYG,COL,19,0,1.0,0.5286487233201601,1.0
1925-11-08,1925,H,CBD,CIB,6,0,1.0,0.5654587955544345,1.0
1925-11-08,1925,H,PRV,BFF,10,0,1.0,0.7117756697588283,1.0
1925-11-08,1925,H,PTB,AKR,21,0,1.0,0.6690646886161971,1.0
1925-11-11,1925,H,NYG,RCH,13,0,1.0,0.6417951663817987,1.0
1925-11-11,1925,H,DPN,CIB,22,13,1.0,0.5748754064981754,1.0
1925-11-14,1925,H,FYJ,PTB,20,0,1.0,0.6283500095294059,1.0
1925-11-15,1925,H,CHI,DPN,14,0,1.0,0.7917602269662427,1.0
1925-11-15,1925,H,GB,DAY,7,0,1.0,0.8473348023161082,1.0
1925-11-15,1925,H,ARI,BFF,23,6,1.0,0.8164568306048768,1.0
1925-11-15,1925,H,PTB,RCH,14,6,1.0,0.8524276398125313,1.0
1925-11-15,1925,H,NYG,PRV,13,12,1.0,0.4402938270870103,0.0
1925-11-15,1925,H,RII,KCB,35,12,1.0,0.7554869823592868,1.0
1925-11-21,1925,H,FYJ,CIB,0,14,0.0,0.8216909103365222,0.0
1925-11-22,1925,H,DPN,RCH,20,0,1.0,0.7545532038921174,1.0
1925-11-22,1925,H,RII,MIL,40,7,1.0,0.7476369545356712,1.0
1925-11-22,1925,H,CHI,GB,21,0,1.0,0.6178912160936977,1.0
1925-11-22,1925,H,PRV,FYJ,20,7,1.0,0.46766078816784,0.0
1925-11-22,1925,H,ARI,DAY,14,0,1.0,0.8341814771003186,1.0
1925-11-22,1925,H,CBD,COL,6,0,1.0,0.7192917953640434,1.0
1925-11-22,1925,H,PTB,CIB,24,6,1.0,0.704364079822458,1.0
1925-11-22,1925,H,NYG,KCB,9,3,1.0,0.6525270404226946,1.0
1925-11-26,1925,H,CIB,KCB,0,17,0.0,0.7438945252309278,0.0
1925-11-26,1925,H,PTB,GB,31,0,1.0,0.5800203591117148,1.0
1925-11-26,1925,H,CHI,ARI,0,0,0.5,0.674464125869857,0.5
1925-11-26,1925,H,DPN,RII,3,6,0.0,0.4875225798439183,1.0
1925-11-28,1925,H,FYJ,GB,13,7,1.0,0.5759273843330903,1.0
1925-11-29,1925,H,CHI,COL,14,13,1.0,0.8887227697571899,1.0
1925-11-29,1925,H,PRV,CIB,7,7,0.5,0.7249149188484953,0.5
1925-11-29,1925,H,NYG,DAY,23,0,1.0,0.6620289601849624,1.0
1925-11-29,1925,H,ARI,RII,7,0,1.0,0.6636871768504607,1.0
1925-11-29,1925,H,PTB,FYJ,49,0,1.0,0.6513553607969621,1.0
1925-12-05,1925,H,CHI,FYJ,14,7,1.0,0.7326290878710957,1.0
1925-12-06,1925,H,PRV,GB,10,13,0.0,0.5454923688359338,0.0
1925-12-06,1925,H,ARI,PTB,7,21,0.0,0.5581508121832757,0.0
1925-12-06,1925,H,NYG,CHI,7,19,0.0,0.2821388772907308,1.0
1925-12-06,1925,H,CIB,CBD,6,0,1.0,0.523075646021544,1.0
1925-12-09,1925,H,PRV,CHI,9,6,1.0,0.3442587586880805,0.0
1925-12-10,1925,H,ARI,MIL,59,0,1.0,0.8259236068857354,1.0
1925-12-12,1925,H,ARI,HAM,13,0,1.0,0.799055196305152,1.0
1925-12-12,1925,H,DPN,CHI,21,0,1.0,0.3020004755063147,0.0
1925-12-12,1925,H,CIB,FYJ,3,0,1.0,0.466103333673419,0.0
1925-12-13,1925,H,PRV,FYJ,6,14,0.0,0.5943634418989845,0.0
1925-12-13,1925,H,NYG,CHI,9,0,1.0,0.3289792214886964,0.0
1925-12-20,1925,H,CIB,FYJ,7,13,0.0,0.4703960783099956,1.0
1926-09-19,1926,H,GB,DPN,21,0,1.0,0.6558542881879516,1.0
1926-09-19,1926,H,MIL,CHI,7,10,0.0,0.3904220015477289,1.0
1926-09-19,1926,H,ARI,COL,14,0,1.0,0.7921282387209917,1.0
1926-09-19,1926,H,DUL,KCB,7,0,1.0,0.6378286866782954,1.0
1926-09-25,1926,H,FYJ,AKR,6,6,0.5,0.6596537159682568,0.5
1926-09-26,1926,H,GB,CHI,6,6,0.5,0.5923188930979809,0.5
1926-09-26,1926,H,PRV,BRL,13,0,1.0,0.8186813772884013,1.0
1926-09-26,1926,H,BFF,AKR,7,0,1.0,0.4776237553342316,0.0
1926-09-26,1926,H,MIL,DPN,6,0,1.0,0.4846192684174664,0.0
1926-09-26,1926,H,CBD,COL,2,14,0.0,0.6948853036050423,0.0
1926-09-26,1926,H,ARI,LAB,15,0,1.0,0.8809447209233554,1.0
1926-09-26,1926,H,HRT,NYG,0,21,0.0,0.5093632310192482,0.0
1926-09-26,1926,H,RAC,HAM,6,3,1.0,0.536162168867713,1.0
1926-10-02,1926,H,FYJ,HRT,13,0,1.0,0.7818840779630261,1.0
1926-10-03,1926,H,DPN,CHI,7,10,0.0,0.4347632862314174,1.0
1926-10-03,1926,H,PTB,COL,3,0,1.0,0.8055880287415912,1.0
1926-10-03,1926,H,BFF,DAY,0,3,0.0,0.6497968219408312,0.0
1926-10-03,1926,H,GB,DUL,0,0,0.5,0.7021693600756266,0.5
1926-10-03,1926,H,HRT,FYJ,0,10,0.0,0.3432718197430463,1.0
1926-10-03,1926,H,AKR,HAM,17,0,1.0,0.6551601363906332,1.0
1926-10-03,1926,H,MIL,LAB,0,6,0.0,0.7518953521218187,0.0
1926-10-03,1926,H,CBD,LOU,13,0,1.0,0.7518523951976166,1.0
1926-10-03,1926,H,PRV,NYG,6,7,0.0,0.5944883429646514,0.0
1926-10-03,1926,H,ARI,RAC,20,0,1.0,0.7967177373634233,1.0
1926-10-09,1926,H,FYJ,BFF,30,0,1.0,0.7690329824811687,1.0
1926-10-10,1926,H,PRV,COL,19,0,1.0,0.6834814178236178,1.0
1926-10-10,1926,H,DPN,KCB,10,0,1.0,0.6327070065023855,1.0
1926-10-10,1926,H,RAC,MIL,2,13,0.0,0.6132569713953661,0.0
1926-10-10,1926,H,AKR,CBD,0,0,0.5,0.658607398490772,0.5
1926-10-10,1926,H,CHI,NYG,7,0,1.0,0.681604236182878,1.0
1926-10-10,1926,H,BRL,HRT,6,0,1.0,0.5003741700077649,1.0
1926-10-10,1926,H,PTB,DAY,24,6,1.0,0.823940036862115,1.0
1926-10-10,1926,H,GB,ARI,7,13,0.0,0.53079116251224,0.0
1926-10-10,1926,H,HAM,DUL,0,26,0.0,0.4887825367163307,1.0
1926-10-16,1926,H,BRL,PTB,0,21,0.0,0.1888505937594067,1.0
1926-10-16,1926,H,COL,KCB,0,9,0.0,0.6079382527951964,0.0
1926-10-16,1926,H,FYJ,NYG,6,0,1.0,0.6970072214838947,1.0
1926-10-17,1926,H,NYG,FYJ,0,6,0.0,0.4471665521668838,1.0
1926-10-17,1926,H,RAC,DUL,0,21,0.0,0.389422366321052,1.0
1926-10-17,1926,H,PTB,BRL,14,0,1.0,0.9110381018719096,1.0
1926-10-17,1926,H,GB,MIL,7,0,1.0,0.7366029289209267,1.0
1926-10-17,1926,H,DPN,LOU,47,0,1.0,0.7919490352146858,1.0
1926-10-17,1926,H,DAY,BFF,6,7,0.0,0.5934999036953659,0.0
1926-10-17,1926,H,CBD,LAB,13,16,0.0,0.7493869742362412,0.0
1926-10-17,1926,H,ARI,CHI,0,16,0.0,0.6310439654116896,0.0
1926-10-23,1926,H,BRL,COL,20,12,1.0,0.4713010732823323,0.0
1926-10-23,1926,H,FYJ,CBD,17,0,1.0,0.8028800185304678,1.0
1926-10-24,1926,H,NYG,KCB,13,0,1.0,0.6514899948502261,1.0
1926-10-24,1926,H,BFF,LAB,0,0,0.5,0.6802322214423251,0.5
1926-10-24,1926,H,HRT,BRL,16,6,1.0,0.6157946481484304,1.0
1926-10-24,1926,H,GB,RAC,35,0,1.0,0.8172508447385881,1.0
1926-10-24,1926,H,PRV,PTB,14,0,1.0,0.40916930688585,0.0
1926-10-24,1926,H,DPN,AKR,25,0,1.0,0.57260883251131,1.0
1926-10-24,1926,H,MIL,ARI,2,3,0.0,0.3510472509900814,1.0
1926-10-24,1926,H,CHI,DUL,24,6,1.0,0.7091718273898653,1.0
1926-10-30,1926,H,FYJ,PRV,6,7,0.0,0.6855264039726863,0.0
1926-10-31,1926,H,PTB,BFF,14,0,1.0,0.8221181167483965,1.0
1926-10-31,1926,H,HRT,KCB,2,7,0.0,0.5128398448421638,0.0
1926-10-31,1926,H,PRV,FYJ,3,6,0.0,0.5213980851410338,0.0
1926-10-31,1926,H,ARI,GB,0,3,0.0,0.6344162952989262,0.0
1926-10-31,1926,H,DPN,CBD,6,0,1.0,0.7039983455315284,1.0
1926-10-31,1926,H,MIL,DUL,6,7,0.0,0.4257479436685537,1.0
1926-10-31,1926,H,CHI,AKR,17,0,1.0,0.8052813170643303,1.0
1926-11-02,1926,H,NYG,CBD,7,7,0.5,0.6991086631812383,0.5
1926-11-06,1926,H,FYJ,ARI,33,7,1.0,0.6638760280330409,1.0
1926-11-07,1926,H,CHI,LOU,34,0,1.0,0.9264340247309042,1.0
1926-11-07,1926,H,PTB,AKR,34,0,1.0,0.7903034147193331,1.0
1926-11-07,1926,H,HRT,CBD,16,7,1.0,0.4814698023428502,0.0
1926-11-07,1926,H,NYG,ARI,20,0,1.0,0.499926605100688,0.0
1926-11-07,1926,H,DPN,DUL,0,0,0.5,0.5721692398852907,0.5
1926-11-07,1926,H,MIL,GB,0,21,0.0,0.3475369168573879,1.0
1926-11-07,1926,H,BRL,KCB,9,10,0.0,0.4117016627021256,1.0
1926-11-07,1926,H,PRV,LAB,6,7,0.0,0.8116110409446039,0.0
1926-11-07,1926,H,BFF,COL,26,0,1.0,0.6509748563879475,1.0
1926-11-11,1926,H,NYG,DUL,14,13,1.0,0.567309389157059,1.0
1926-11-11,1926,H,CHI,ARI,10,0,1.0,0.7671812389367512,1.0
1926-11-11,1926,H,PRV,CBD,21,2,1.0,0.7656756851592013,1.0
1926-11-11,1926,H,PTB,LAB,10,0,1.0,0.8701305719683279,1.0
1926-11-13,1926,H,FYJ,DUL,10,0,1.0,0.7412326223163825,1.0
1926-11-14,1926,H,PTB,DUL,13,0,1.0,0.7478530283128416,1.0
1926-11-14,1926,H,DPN,DAY,0,0,0.5,0.7366766352824046,0.5
1926-11-14,1926,H,BRL,CBD,19,0,1.0,0.4775663062927459,0.0
1926-11-14,1926,H,CHI,MIL,10,7,1.0,0.8851445284717665,1.0
1926-11-14,1926,H,PRV,KCB,0,22,0.0,0.7312194968101985,0.0
1926-11-14,1926,H,HRT,BFF,7,13,0.0,0.5028753214387229,0.0
1926-11-14,1926,H,GB,LOU,14,0,1.0,0.9014888560153967,1.0
1926-11-14,1926,H,NYG,LAB,0,6,0.0,0.7827418588956456,0.0
1926-11-20,1926,H,FYJ,DAY,35,0,1.0,0.8589242509594175,1.0
1926-11-21,1926,H,BFF,KCB,0,2,0.0,0.5334654581270035,0.0
1926-11-21,1926,H,PTB,HAM,7,0,1.0,0.8737180428015034,1.0
1926-11-21,1926,H,HRT,DAY,16,0,1.0,0.51164465721447,1.0
1926-11-21,1926,H,CBD,DUL,2,10,0.0,0.371284418411045,1.0
1926-11-21,1926,H,NYG,PRV,21,0,1.0,0.5813266973420173,1.0
1926-11-21,1926,H,BRL,LAB,0,20,0.0,0.4959691242996532,1.0
1926-11-21,1926,H,CHI,GB,19,13,1.0,0.6882661759032801,1.0
1926-11-25,1926,H,BRL,NYG,0,17,0.0,0.298946591059543,1.0
1926-11-25,1926,H,CHI,ARI,0,0,0.5,0.8008258092588051,0.5
1926-11-25,1926,H,DPN,LAB,6,9,0.0,0.6968029455279211,0.0
1926-11-25,1926,H,CBD,AKR,0,0,0.5,0.4350391567509443,0.5
1926-11-25,1926,H,FYJ,GB,20,14,1.0,0.6911771767602735,1.0
1926-11-25,1926,H,PTB,PRV,8,0,1.0,0.8097016494446074,1.0
1926-11-27,1926,H,HRT,DUL,0,16,0.0,0.3805212492559982,1.0
1926-11-27,1926,H,FYJ,DPN,7,6,1.0,0.813043250424776,1.0
1926-11-28,1926,H,NYG,BRL,27,0,1.0,0.8565670688211873,1.0
1926-11-28,1926,H,CHI,CBD,35,0,1.0,0.9129718252344424,1.0
1926-11-28,1926,H,PRV,DUL,0,0,0.5,0.481939763081209,0.5
1926-11-28,1926,H,DPN,GB,0,7,0.0,0.4567621003989576,1.0
1926-11-28,1926,H,ARI,KCB,2,7,0.0,0.6207466723322602,0.0
1926-11-28,1926,H,PTB,BFF,0,0,0.5,0.8465482886829879,0.5
1926-12-04,1926,H,CHI,FYJ,6,7,0.0,0.5965418921613994,0.0
1926-12-05,1926,H,KCB,LAB,7,3,1.0,0.6884328876735211,1.0
1926-12-11,1926,H,PRV,FYJ,0,24,0.0,0.2852504745926485,1.0
1926-12-12,1926,H,KCB,DUL,12,7,1.0,0.5797286620404031,1.0
1926-12-12,1926,H,PTB,CHI,7,9,0.0,0.5644061511968118,0.0
1926-12-18,1926,H,PTB,FYJ,0,0,0.5,0.50157294825264,0.5
1926-12-19,1926,H,GB,CHI,3,3,0.5,0.4666649170170975,0.5
1927-09-18,1927,H,GB,DAY,14,0,1.0,0.7768688483268155,1.0
1927-09-24,1927,H,FYJ,DAY,3,6,0.0,0.8477349919186445,0.0
1927-09-25,1927,H,PTB,BFF,22,0,1.0,0.7564565356611381,1.0
1927-09-25,1927,H,ARI,CHI,0,9,0.0,0.4122776023332794,1.0
1927-09-25,1927,H,GB,CIB,12,7,1.0,0.8334076729894886,1.0
1927-09-25,1927,H,PRV,NYG,0,8,0.0,0.5061202533069776,0.0
1927-10-02,1927,H,ARI,PTB,19,7,1.0,0.4082094341426445,0.0
1927-10-02,1927,H,PRV,BFF,5,0,1.0,0.5836967646433368,1.0
1927-10-02,1927,H,GB,CHI,6,7,0.0,0.5077490174543766,0.0
1927-10-02,1927,H,DAY,NYA,3,6,0.0,0.6759726723743401,0.0
1927-10-02,1927,H,CIB,NYG,0,0,0.5,0.3275169811417336,0.5
1927-10-08,1927,H,FYJ,DAY,0,0,0.5,0.8203086093977661,0.5
1927-10-09,1927,H,ARI,DAY,7,0,1.0,0.7085362375557623,1.0
1927-10-09,1927,H,PTB,NYG,0,19,0.0,0.6399031894178137,0.0
1927-10-09,1927,H,CIB,NYA,7,13,0.0,0.5568173448393855,0.0
1927-10-09,1927,H,GB,DUL,20,0,1.0,0.6708314089879116,1.0
1927-10-12,1927,H,BFF,NYA,8,19,0.0,0.6250087697772151,0.0
1927-10-15,1927,H,FYJ,BFF,54,0,1.0,0.8200785465439429,1.0
1927-10-16,1927,H,PRV,PTB,3,6,0.0,0.4780819325003105,1.0
1927-10-16,1927,H,NYG,CIB,0,6,0.0,0.853890147440434,0.0
1927-10-16,1927,H,CHI,NYA,12,0,1.0,0.8270965334336138,1.0
1927-10-16,1927,H,GB,ARI,13,0,1.0,0.6890610135322647,1.0
1927-10-16,1927,H,BFF,FYJ,0,23,0.0,0.2856109196400875,1.0
1927-10-22,1927,H,FYJ,NYG,0,13,0.0,0.7047079902068054,0.0
1927-10-23,1927,H,NYG,FYJ,27,0,1.0,0.5837848857884727,1.0
1927-10-23,1927,H,PRV,DAY,7,0,1.0,0.6387855670533397,1.0
1927-10-23,1927,H,PTB,DUL,0,27,0.0,0.6623328586613836,0.0
1927-10-23,1927,H,CHI,CIB,14,12,1.0,0.8781091753877036,1.0
1927-10-23,1927,H,GB,NYA,13,0,1.0,0.7996885119732358,1.0
1927-10-29,1927,H,FYJ,PRV,7,20,0.0,0.726840358569441,0.0
1927-10-30,1927,H,NYG,PTB,16,0,1.0,0.7293884258786948,1.0
1927-10-30,1927,H,CHI,DAY,14,6,1.0,0.8695479167475968,1.0
1927-10-30,1927,H,PRV,FYJ,14,0,1.0,0.5617720190513225,1.0
1927-10-30,1927,H,CIB,DUL,21,20,1.0,0.3563713951418208,0.0
1927-10-30,1927,H,ARI,NYA,6,7,0.0,0.6984373961548321,0.0
1927-11-05,1927,H,FYJ,PTB,10,0,1.0,0.6046418458708732,1.0
1927-11-06,1927,H,PTB,FYJ,9,0,1.0,0.52804336845705,1.0
1927-11-06,1927,H,CHI,PRV,0,0,0.5,0.7669035134692471,0.5
1927-11-06,1927,H,ARI,GB,6,6,0.5,0.4158738701987139,0.5
1927-11-06,1927,H,CIB,NYA,15,0,1.0,0.522809970184504,1.0
1927-11-06,1927,H,NYG,DUL,21,0,1.0,0.7088998712719692,1.0
1927-11-08,1927,H,NYG,PRV,25,0,1.0,0.7334716853231634,1.0
1927-11-08,1927,H,NYA,CHI,26,6,1.0,0.2593574195481387,0.0
1927-11-11,1927,H,PTB,NYA,12,19,0.0,0.6388240850616363,0.0
1927-11-12,1927,H,FYJ,CIB,22,0,1.0,0.7000595762113191,1.0
1927-11-13,1927,H,CIB,FYJ,37,0,1.0,0.4250176769322399,0.0
1927-11-13,1927,H,CHI,PTB,30,12,1.0,0.7677390775520081,1.0
1927-11-13,1927,H,PRV,DUL,13,7,1.0,0.5873262125000138,1.0
1927-11-13,1927,H,GB,DAY,6,0,1.0,0.842997585694157,1.0
1927-11-13,1927,H,NYA,ARI,20,6,1.0,0.5756813278078222,1.0
1927-11-19,1927,H,FYJ,ARI,12,8,1.0,0.5839107638480798,1.0
1927-11-20,1927,H,PTB,DUL,6,0,1.0,0.520498780336546,1.0
1927-11-20,1927,H,NYG,ARI,28,7,1.0,0.8171734555415306,1.0
1927-11-20,1927,H,PRV,CIB,0,22,0.0,0.7124282915311019,0.0
1927-11-20,1927,H,CHI,GB,14,6,1.0,0.5887527824289125,1.0
1927-11-24,1927,H,CHI,ARI,0,3,0.0,0.8081204836607445,0.0
1927-11-24,1927,H,NYA,CIB,19,30,0.0,0.6235721698515053,0.0
1927-11-24,1927,H,PTB,PRV,6,0,1.0,0.5761902717053065,1.0
1927-11-24,1927,H,FYJ,GB,9,17,0.0,0.418363704392808,1.0
1927-11-26,1927,H,DUL,FYJ,0,6,0.0,0.61937290365478,0.0
1927-11-27,1927,H,NYG,CHI,13,7,1.0,0.6671883837117585,1.0
1927-11-27,1927,H,PRV,NYA,14,7,1.0,0.5782749604801218,1.0
1927-11-27,1927,H,ARI,CIB,7,32,0.0,0.535416231208356,0.0
1927-12-03,1927,H,NYA,PRV,0,9,0.0,0.5586362767859877,0.0
1927-12-03,1927,H,CHI,FYJ,0,0,0.5,0.7325242082667164,0.5
1927-12-03,1927,H,CIB,DUL,20,0,1.0,0.7143785094433298,1.0
1927-12-04,1927,H,PRV,PTB,20,0,1.0,0.6236802608208524,1.0
1927-12-04,1927,H,NYG,NYA,14,0,1.0,0.857786954471597,1.0
